"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
3.35769902465154e-181,2.22152454595506,0.268,0.074,1.08403313010875e-176,"0","Eif2ak2"
6.12650146871366e-181,1.9263771731697,0.26,0.068,1.97794099917421e-176,"0","Fnbp1l"
7.48328445989067e-181,1.95825643258659,0.273,0.075,2.4159783878757e-176,"0","Map4k3"
3.90013527145562e-180,1.42817725027754,0.404,0.152,1.25915867238945e-175,"0","Cd24a"
1.26869343978364e-178,1.4754277928533,0.497,0.235,4.09597677034149e-174,"0","Arl6ip5"
8.48800369566799e-178,1.17308837028645,0.493,0.209,2.74035199314641e-173,"0","Lima1"
6.40660595201738e-176,1.10678414457088,0.643,0.345,2.06837273160881e-171,"0","Il6st"
1.5634077000331e-175,1.85089676201361,0.362,0.133,5.04746175955685e-171,"0","Gbp2"
4.20123129317851e-175,1.64327815033053,0.285,0.083,1.35636752300268e-170,"0","Dennd5b"
5.07864684364722e-175,0.81147297158385,0.788,0.479,1.63964113347151e-170,"0","Ifitm2"
1.00506255728828e-174,1.49400817563653,0.465,0.206,3.24484446620523e-170,"0","Crk"
1.03510817121355e-174,0.830941755901197,0.9,0.705,3.34184673076296e-170,"0","Zfp36"
1.3332172368401e-174,1.64289499728763,0.297,0.09,4.30429184913826e-170,"0","Cdc42bpb"
2.38158474854143e-173,1.64426752153282,0.343,0.118,7.688946360666e-169,"0","Sec14l1"
3.28953463240948e-173,1.23255542766337,0.568,0.286,1.0620262560734e-168,"0","Bst2"
1.09020056294787e-172,1.3882920898266,0.422,0.175,3.5197125174772e-168,"0","Cltb"
1.33127492285732e-172,1.16746468654385,0.586,0.303,4.29802108844485e-168,"0","Sptan1"
1.53865817844479e-168,1.13780328349076,0.526,0.246,4.967557929109e-164,"0","Plec"
3.64324184984242e-168,1.40517641771247,0.367,0.135,1.17622063122162e-163,"0","Socs2"
8.90088558674481e-168,1.33957021242598,0.505,0.245,2.87365091168056e-163,"0","Anxa7"
5.81094008567287e-167,1.26796819037686,0.495,0.231,1.87606200665949e-162,"0","Adipor1"
1.68215704675931e-166,1.2465014954628,0.417,0.164,5.43084402546242e-162,"0","Fli1"
3.78645512322099e-166,1.49826997181596,0.368,0.136,1.2224570365319e-161,"0","Gbp7"
4.04273719639291e-166,1.20297957481295,0.526,0.258,1.30519770385545e-161,"0","Nfe2l1"
9.57807367868247e-166,1.03606588836668,0.822,0.564,3.09228108716263e-161,"0","Hspa1a"
1.11787944688164e-165,0.870683905791276,0.835,0.629,3.60907379425736e-161,"0","Ddx3x"
1.7872900580569e-165,1.66702374304245,0.28,0.082,5.7702659524367e-161,"0","Rgs3"
2.3180027608618e-165,1.74776670243401,0.267,0.077,7.48367191344232e-161,"0","Bambi"
1.75368330869148e-163,1.33562291444184,0.519,0.26,5.66176656211046e-159,"0","Clec2d"
3.72624859563408e-163,1.51734480834053,0.337,0.117,1.20301935910046e-158,"0","Tns2"
5.65675960753154e-163,1.47991254884878,0.275,0.081,1.82628483929156e-158,"0","Adrb2"
1.15970102621983e-161,1.2052638598358,0.503,0.238,3.74409476315073e-157,"0","Cd2ap"
1.58705047535602e-161,1.263989560499,0.408,0.16,5.12379245968692e-157,"0","Ppic"
2.49620673310475e-161,1.564771187226,0.378,0.149,8.05900343782868e-157,"0","Ndst1"
6.54283391206875e-159,1.26476701895472,0.289,0.088,2.1123539285114e-154,"0","Cd38"
7.13492154973723e-159,0.749742280213764,0.709,0.397,2.30350942233266e-154,"0","Hes1"
1.06807137362427e-156,1.09234321290942,0.419,0.169,3.44826842974594e-152,"0","Gngt2"
2.48722079439199e-156,0.936455171226994,0.5,0.219,8.02999233469455e-152,"0","Tns1"
4.47055545050334e-156,1.32849912165535,0.364,0.134,1.443318827195e-151,"0","Samd9l"
3.48482194782996e-153,1.36502253690097,0.444,0.201,1.1250747658569e-148,"0","Ripk1"
8.67483326834639e-152,1.6260010721649,0.375,0.152,2.80066992068563e-147,"0","Rnf213"
1.60184205666719e-151,1.6286577700721,0.352,0.136,5.17154707995003e-147,"0","Rbm18"
1.91920128830567e-150,1.13284399608909,0.574,0.316,6.19614135929485e-146,"0","Spop"
8.29168336805939e-150,1.66694101418802,0.323,0.117,2.67696997537797e-145,"0","Gbp3"
2.83589812776729e-149,1.31952646634479,0.322,0.112,9.15569710549671e-145,"0","Amotl2"
4.04417097459549e-149,1.37116896695168,0.48,0.236,1.30566059914815e-144,"0","Dnttip2"
4.22993859407874e-149,1.62762229584094,0.256,0.076,1.36563567509832e-144,"0","Plcb4"
1.56424216182615e-148,1.97146182913202,0.257,0.079,5.05015581945573e-144,"0","Parp9"
3.24212169469315e-148,1.09916678562726,0.441,0.191,1.04671898913168e-143,"0","Abca1"
5.65942167160536e-148,1.74982746244337,0.267,0.083,1.82714428667779e-143,"0","Lysmd2"
3.32101768195203e-147,0.729965989201505,0.903,0.768,1.07219055861821e-142,"0","Actg1"
1.43035972286698e-145,1.63807101482873,0.608,0.389,4.61791636527603e-141,"0","Icam1"
2.50606332123908e-145,0.583165974223132,0.656,0.318,8.09082543262036e-141,"0","Serpinh1"
4.87668635210584e-144,0.792639824819745,0.608,0.335,1.57443818877737e-139,"0","Atox1"
7.57903220039793e-144,1.25554262215885,0.412,0.182,2.44689054589847e-139,"0","Tap2"
5.04411048248291e-143,1.11052139346431,0.316,0.109,1.62849106926961e-138,"0","Abcb1a"
2.92800455857324e-142,1.79322179121507,0.308,0.113,9.45306271735371e-138,"0","Pfkfb3"
7.84754159068399e-142,1.06048594893222,0.583,0.338,2.53357880255233e-137,"0","Wasf2"
1.65878652546311e-141,1.07651082827326,0.57,0.316,5.35539229745765e-137,"0","Smc1a"
6.9353301521818e-141,2.42682064557778,0.301,0.112,2.23907133963189e-136,"0","Rcan1"
8.99907131773851e-141,1.84770032501061,0.295,0.107,2.90535017493188e-136,"0","Myof"
1.46074871058911e-140,1.22807517456478,0.367,0.146,4.71602721213695e-136,"0","Nedd9"
1.21059989791797e-139,1.10428841241863,0.479,0.227,3.90842177042815e-135,"0","Bag3"
1.49441345086009e-139,1.04660958666729,0.46,0.212,4.82471382610179e-135,"0","Atp2b4"
9.12857592244306e-138,0.421757893120508,0.962,0.897,2.94716073656074e-133,"0","Hsp90ab1"
3.56051251659971e-137,1.43230219088459,0.279,0.093,1.14951146598422e-132,"0","Dgkh"
4.64035305286692e-137,1.00946913618886,0.333,0.122,1.49813798311808e-132,"0","Egr3"
1.02264935669914e-136,1.26556240403856,0.526,0.288,3.30162344810318e-132,"0","Glul"
5.67266964166691e-136,1.16640000099447,0.41,0.18,1.83142139381216e-131,"0","Ifi27"
7.12841880119771e-136,1.26988449963433,0.324,0.12,2.30141000996668e-131,"0","Plekho1"
1.56526492995378e-135,0.436740845331638,0.667,0.372,5.05345782635577e-131,"0","Gadd45g"
1.19101563137153e-134,1.10224324898125,0.538,0.292,3.84519396588299e-130,"0","Anp32a"
1.88766939041501e-133,1.01621877960314,0.436,0.195,6.09434062695486e-129,"0","Prnp"
3.94604798250612e-133,1.01086120422114,0.412,0.179,1.2739815911521e-128,"0","Fryl"
5.36768665839613e-133,0.964232936676137,0.661,0.417,1.73295763766319e-128,"0","Wsb1"
2.11685938870389e-132,1.55905109315852,0.278,0.096,6.83428053643052e-128,"0","Pdlim4"
2.80687479577647e-132,1.03391489954382,0.484,0.24,9.06199527816433e-128,"0","Sypl"
3.30566712419099e-132,0.619654447646827,0.927,0.757,1.06723463104506e-127,"0","Fos"
7.56290522878242e-132,0.673933706871014,0.62,0.331,2.4416839531124e-127,"0","Cebpd"
2.82210533230686e-130,1.39595976185559,0.325,0.127,9.11116706535269e-126,"0","Kctd10"
8.05717076778213e-130,1.52965876620785,0.274,0.095,2.60125758237846e-125,"0","Ddx58"
8.2417285100964e-130,1.57002391103501,0.254,0.083,2.66084204948462e-125,"0","Phldb2"
1.47663754007525e-129,1.58782995586594,0.263,0.09,4.76732429813296e-125,"0","Tmem173"
4.31414726209621e-129,1.27467199562413,0.398,0.178,1.39282244356776e-124,"0","Sh3bp5"
1.78492761121301e-125,1.45565840407334,0.293,0.108,5.7626387928012e-121,"0","Gcc1"
2.88385226706454e-125,1.05841435184058,0.383,0.167,9.31051704421786e-121,"0","Gramd1a"
3.0730758210225e-125,0.79892891089243,0.548,0.298,9.92142528817113e-121,"0","Pnp"
9.88546132983907e-125,1.38819758290167,0.399,0.186,3.19152119033854e-120,"0","Topors"
1.12023007880744e-124,1.24321945073001,0.501,0.281,3.61666280942982e-120,"0","Trib1"
1.31731807372183e-124,1.16100331603218,0.559,0.329,4.25296140101094e-120,"0","Arid5b"
4.10721965086925e-124,1.27478811538344,0.317,0.123,1.32601586428314e-119,"0","Nckap1"
9.24582990373696e-124,0.888757148814475,0.531,0.274,2.98501618442148e-119,"0","Nr1d1"
9.36704838713373e-124,0.552665947897036,0.938,0.79,3.02415157178613e-119,"0","Jun"
9.61108012987295e-124,1.00920592003471,0.464,0.23,3.10293721992948e-119,"0","Pcmtd1"
1.13435228846007e-123,1.1130945833904,0.376,0.16,3.66225636329332e-119,"0","Pitpnc1"
1.69227008550847e-123,0.767964454654348,0.438,0.197,5.46349397106409e-119,"0","Gas6"
2.69696028712756e-122,0.983769216268822,0.632,0.406,8.70713628699131e-118,"0","Snu13"
4.39169591062287e-122,1.23380024652985,0.394,0.183,1.41785902474459e-117,"0","Ccser2"
1.04900303855998e-121,1.22825538656943,0.324,0.129,3.38670630999089e-117,"0","Znrf1"
1.38915135116208e-120,1.29351520724293,0.385,0.174,4.48487513722679e-116,"0","Arhgap5"
3.26288435796251e-120,0.944837569701791,0.564,0.324,1.0534222149682e-115,"0","Mef2a"
1.61623312505092e-119,0.300105259082219,0.597,0.295,5.2180086442269e-115,"0","Gimap6"
2.33557540547805e-117,1.10475515843394,0.479,0.254,7.54040519658589e-113,"0","Reep3"
2.3396000619313e-117,1.24999513763881,0.305,0.119,7.55339879994522e-113,"0","Lamb2"
3.86913131155948e-117,0.930641046706158,0.561,0.328,1.24914904393698e-112,"0","Tmem59"
4.96173422966066e-117,0.82234877509695,0.718,0.475,1.60189589604594e-112,"0","S100a10"
5.28185955546905e-117,1.37101264431191,0.259,0.091,1.70524835748318e-112,"0","Stim2"
5.52058191832541e-117,1.29737943494205,0.268,0.097,1.78231987233136e-112,"0","Csrp2"
9.97634354214116e-117,0.896015755751894,0.596,0.362,3.22086251258027e-112,"0","Tut7"
1.62669843199395e-116,1.18498711299355,0.288,0.108,5.25179588769247e-112,"0","Trim30a"
2.62994687047847e-116,1.13199060666995,0.407,0.191,8.49078347133974e-112,"0","Vat1"
3.14709953447346e-116,1.03822138077856,0.572,0.345,1.01604108470476e-111,"0","Pcna"
6.02815190816453e-116,0.649179434447501,0.708,0.471,1.94618884355092e-111,"0","Macf1"
2.25156563698332e-115,0.722734264125324,0.695,0.455,7.26917965900064e-111,"0","Tagln2"
2.36277000721225e-115,1.08939515132966,0.359,0.158,7.62820296828473e-111,"0","Myo1c"
2.04612231890444e-114,0.70188441436862,0.714,0.469,6.60590590658299e-110,"0","Laptm4a"
1.2334403183847e-113,1.73746590886346,0.294,0.119,3.98216206790502e-109,"0","Fam98b"
1.9939739765105e-113,1.03626430340486,0.442,0.223,6.43754498316414e-109,"0","Tnfrsf1a"
2.90145110291144e-113,1.2685064697032,0.343,0.149,9.36733488574958e-109,"0","Smad1"
2.98824232267981e-113,0.812738933915085,0.675,0.444,9.64754033877176e-109,"0","Rac1"
3.93095740721036e-113,1.03713714493095,0.336,0.14,1.26910959891786e-108,"0","Arhgef3"
1.71785386290422e-112,1.38750617404889,0.296,0.118,5.54609119638627e-108,"0","Crtc2"
3.75488552783412e-112,0.908759847719675,0.478,0.248,1.21226479266124e-107,"0","Mndal"
5.26638073597313e-111,1.05959624941105,0.356,0.157,1.70025102060892e-106,"0","Adam10"
5.35229477384888e-111,0.738275059854146,0.625,0.367,1.72798836773711e-106,"0","Fxyd5"
9.01100262281865e-111,1.13073808802473,0.294,0.113,2.909202196777e-106,"0","Lepr"
4.21874404453283e-110,0.784777822964182,0.725,0.519,1.36202151477743e-105,"0","Zfand5"
1.0724484884642e-109,1.49513652469171,0.251,0.091,3.46239994500668e-105,"0","Pvr"
1.0842756595732e-109,1.01873163365029,0.3,0.117,3.50058396693208e-105,"0","Mtus1"
2.12871186577369e-109,1.14651413148597,0.307,0.123,6.87254625865036e-105,"0","Ralgapa1"
2.96662194539407e-108,1.0308892716154,0.548,0.331,9.57773895070476e-104,"0","Pomp"
3.42309546450317e-108,1.22008387719593,0.388,0.189,1.10514637071485e-103,"0","Imp3"
5.9654060539153e-108,0.455847684682399,0.939,0.859,1.92593134450655e-103,"0","B2m"
1.83452225697537e-107,0.724074851833985,0.79,0.612,5.92275510664499e-103,"0","Atf4"
5.70518683707229e-107,0.973487705227194,0.589,0.376,1.84191957034879e-102,"0","Csrnp1"
6.88200701192334e-107,1.19483435650257,0.375,0.177,2.22185596379945e-102,"0","Gnaq"
2.02460356434552e-106,0.761243513754448,0.679,0.457,6.53643260748952e-102,"0","Gnb1"
3.70085709832024e-106,1.31878989275464,0.319,0.137,1.19482171419269e-101,"0","Ppp1r9b"
1.5467185751064e-105,0.998093318022342,0.361,0.162,4.993580919731e-101,"0","Cish"
2.24140189145981e-105,1.11950832417246,0.33,0.143,7.23636600657799e-101,"0","Ano6"
3.82599742916687e-105,1.30792504938965,0.278,0.11,1.23522327000652e-100,"0","Gna11"
1.9969867870569e-104,0.709735176345719,0.755,0.519,6.44727184201321e-100,"0","Hspa1b"
7.45678259573352e-103,1.12851063738126,0.362,0.169,2.40742226103257e-98,"0","Irf9"
1.37812786925097e-102,0.653978220924996,0.746,0.515,4.44928582587677e-98,"0","Bhlhe40"
6.96859811333767e-102,1.29471774421962,0.284,0.116,2.24981190089107e-97,"0","Stx12"
7.28107791091983e-102,1.26877233981321,0.276,0.111,2.35069600354047e-97,"0","Pggt1b"
7.75324867531543e-102,1.06795599963727,0.383,0.187,2.50313633482559e-97,"0","Dusp3"
8.57496209924353e-102,0.614135263788111,0.839,0.688,2.76842651374077e-97,"0","Chchd2"
8.77520894991401e-101,1.31907747477748,0.292,0.122,2.83307620947974e-96,"0","Phactr2"
8.76713674962146e-100,0.506061884170903,0.816,0.638,2.83047009961529e-95,"0","Ppp1r15a"
1.09434878553619e-99,0.953840448845666,0.337,0.151,3.53310505410358e-95,"0","Rgl1"
1.29289770866193e-99,1.30074390480035,0.277,0.112,4.17412025241503e-95,"0","Slc25a25"
3.07148737795645e-99,0.840182315270374,0.528,0.31,9.9162969997324e-95,"0","Atp1a1"
3.31530269542067e-99,1.00533459566524,0.409,0.207,1.07034547521656e-94,"0","B3gnt2"
5.98594622792661e-99,0.583812865336233,0.891,0.666,1.93256273968611e-94,"0","Vim"
1.14546151855813e-98,1.11107838798378,0.472,0.269,3.69812251266493e-94,"0","Gnai3"
1.40741226578177e-98,1.0850581531726,0.396,0.199,4.54383050007645e-94,"0","Smarca2"
1.6803038480804e-98,0.912787668954415,0.456,0.242,5.42486097352757e-94,"0","Btbd7"
2.84588463034914e-97,0.627645779679138,0.336,0.146,9.18793852908219e-93,"0","Fmo2"
4.91323334742596e-97,1.14730686328307,0.36,0.174,1.58623738621647e-92,"0","Ppp1r18"
8.96768551489839e-97,0.791224087886001,0.294,0.117,2.89521726848494e-92,"0","Rnf125"
9.73906614365324e-97,1.11193749546146,0.435,0.238,3.14425750447845e-92,"0","Chic2"
3.45906567691367e-96,1.05301610459535,0.31,0.134,1.11675935379158e-91,"0","Ackr3"
2.87442780586987e-95,0.869737621889672,0.356,0.164,9.28009017125088e-91,"0","Rapgef2"
5.77675701566934e-95,0.536247969069583,0.883,0.754,1.86502600250885e-90,"0","Gnas"
1.60053194391325e-94,1.1667678736036,0.28,0.117,5.16731738092393e-90,"0","Nck1"
1.9342672463152e-94,1.22967344296413,0.314,0.142,6.24478180472862e-90,"0","Irf2bpl"
1.23307047169363e-93,1.16856395002335,0.34,0.161,3.98096801786288e-89,"0","Pak1ip1"
2.0373796172423e-93,0.347823430382402,0.976,0.941,6.57768009426676e-89,"0","Eef1a1"
1.45985659895623e-92,0.471594782332743,0.854,0.641,4.71314702973019e-88,"0","Ahnak"
2.25363833520625e-92,0.648898054595567,0.539,0.315,7.27587136521339e-88,"0","Nfe2l2"
2.25883662913538e-92,1.15975690905927,0.346,0.165,7.29265405716356e-88,"0","Tmem109"
5.04313658751255e-92,0.927109904946814,0.356,0.167,1.62817664727843e-87,"0","Rassf3"
1.06220460078321e-91,0.948894185351667,0.493,0.287,3.4293275536286e-87,"0","Atp1b3"
1.29290637841489e-91,1.153521372714,0.28,0.119,4.17414824271247e-87,"0","Tspan4"
1.74545894998862e-91,0.848121057376694,0.356,0.168,5.63521422003827e-87,"0","Ppfibp1"
2.80728958824048e-91,1.60689039548877,0.255,0.105,9.06333443563441e-87,"0","Il6"
3.37616921743487e-91,1.12936770811998,0.381,0.195,1.08999623184885e-86,"0","Taf7"
4.89081287429833e-91,0.982848983847673,0.362,0.177,1.57899893646722e-86,"0","Lats2"
1.1530329604015e-90,0.955388004327149,0.369,0.181,3.72256691265623e-86,"0","Klf10"
1.2230874732719e-90,1.17550722062801,0.263,0.108,3.94873790745832e-86,"0","Itga5"
2.07091863523279e-89,1.22112684600277,0.279,0.121,6.68596081384905e-85,"0","Rapgef1"
2.14522944829173e-89,1.0024559552171,0.507,0.311,6.92587327380984e-85,"0","Tor1aip1"
2.30568131774441e-89,0.323378880822941,0.7,0.38,7.44389213433781e-85,"0","Nedd4"
3.21974609470114e-89,1.05760576930349,0.344,0.166,1.03949502667426e-84,"0","Plaur"
4.08844129876175e-89,0.550716297400429,0.306,0.133,1.31995327330523e-84,"0","Grasp"
5.65562928241929e-89,0.794877854974664,0.301,0.131,1.82591991382907e-84,"0","Dab2"
1.16619949993847e-88,0.999013543777924,0.459,0.263,3.76507508555135e-84,"0","Rab5c"
1.99795369350339e-88,1.11098854063439,0.308,0.141,6.45039349947569e-84,"0","Smpdl3a"
4.21748224436243e-88,0.670460993131467,0.459,0.243,1.36161414259241e-83,"0","Serpinb6a"
8.62720977163098e-88,1.00629075803765,0.418,0.228,2.78529467477106e-83,"0","Sugt1"
1.61219712963362e-87,0.578565175711038,0.84,0.682,5.20497843302215e-83,"0","Dnaja1"
5.68402419276528e-87,0.942243202908952,0.416,0.223,1.83508721063427e-82,"0","Elf2"
7.38784634591012e-87,1.08773604546928,0.31,0.142,2.38516619277708e-82,"0","Smad5"
8.1026196267708e-87,0.515609772385109,0.434,0.225,2.61593074650295e-82,"0","Mfge8"
1.27781750324389e-86,0.826342091565399,0.507,0.297,4.12543380922291e-82,"0","Lrrc58"
4.61425927784481e-86,0.933393091805594,0.33,0.156,1.4897136078522e-81,"0","Sox4"
4.75945424268206e-86,1.01578897862445,0.35,0.174,1.5365898022499e-81,"0","Chmp5"
8.46884423423781e-86,0.704281446541567,0.574,0.368,2.73416636102368e-81,"0","Tapbp"
4.17189719009919e-85,0.951631718518643,0.292,0.129,1.34689700782352e-80,"0","Sh2b3"
6.32502707825808e-85,0.658127345854189,0.698,0.504,2.04203499221562e-80,"0","Dynll1"
9.7605290341521e-85,0.679406710891766,0.667,0.466,3.15118679867601e-80,"0","Sh3glb1"
2.3149641856492e-84,0.995980153889066,0.508,0.322,7.47386187336843e-80,"0","Eloc"
2.69579039076913e-84,0.427016535241245,0.276,0.113,8.70335927659813e-80,"0","Myo1b"
3.92132691452054e-84,0.454266168022756,0.902,0.807,1.26600039435296e-79,"0","Rps6"
5.13469076567193e-84,0.559474017072427,0.584,0.353,1.65773491369718e-79,"0","Anxa2"
4.7997992870061e-82,0.990352238207895,0.305,0.142,1.54961519980992e-77,"0","Gatad2a"
5.74197133070022e-82,0.754757962735434,0.506,0.305,1.85379544411657e-77,"0","Slk"
9.79995219612932e-82,0.380507814695321,0.802,0.615,3.16391456652035e-77,"0","Ier2"
1.18707212837383e-81,0.85178693786793,0.385,0.202,3.83246236645491e-77,"0","Sertad2"
9.79347536636095e-81,0.977144476951249,0.342,0.168,3.16182352202963e-76,"0","Ttc28"
1.3849493887524e-80,0.996981225132052,0.401,0.223,4.47130910158711e-76,"0","Bach1"
4.53499255955408e-80,0.624605084046211,0.787,0.638,1.46412234785204e-75,"0","Mcl1"
7.78168946737012e-80,1.02619543952781,0.367,0.195,2.51231844454044e-75,"0","Cenpb"
1.0730884369903e-79,1.11556520438273,0.298,0.141,3.46446601882317e-75,"0","Sav1"
2.3722520356452e-79,0.541759067616281,0.287,0.124,7.65881569708054e-75,"0","Gimap5"
5.03115467518023e-79,0.914491039151768,0.302,0.141,1.62430828688194e-74,"0","Helz2"
6.45546911309258e-79,0.764932610335296,0.405,0.218,2.08414820316194e-74,"0","Tob1"
3.00238262792784e-78,1.05094868762321,0.316,0.153,9.69319231426502e-74,"0","Zfp503"
9.77745275842033e-78,0.709253214161383,0.488,0.293,3.156650623056e-73,"0","Klf13"
1.02065814543639e-77,1.17311453106727,0.275,0.126,3.29519482254137e-73,"0","Fbxo30"
1.2485825923e-77,1.35342524353264,0.253,0.112,4.03104889924056e-73,"0","Ccdc25"
1.54093709165798e-77,0.438628536586919,0.889,0.793,4.97491540041778e-73,"0","Ppia"
8.11826934856489e-77,0.971001529511411,0.359,0.195,2.62098325918418e-72,"0","Marc2"
2.07791333122167e-76,1.03510680164884,0.254,0.112,6.70854318984917e-72,"0","Piezo1"
2.96186642313293e-76,1.07997463630985,0.258,0.114,9.56238574708467e-72,"0","Ggta1"
4.95618884316934e-76,0.705722578757977,0.713,0.543,1.60010556801722e-71,"0","Cst3"
6.61368179596296e-76,0.783033389237544,0.266,0.119,2.13522716782664e-71,"0","Ifih1"
1.73425551916316e-75,1.00442900610265,0.337,0.178,5.59904394361827e-71,"0","Ndufa8"
2.60434783387111e-75,1.25169854138685,0.302,0.148,8.40813698165289e-71,"0","Arl13b"
3.0071402290383e-75,0.832296707755996,0.423,0.242,9.70855222945016e-71,"0","Pttg1ip"
3.56139936719115e-75,0.721921569502685,0.532,0.343,1.14979778569766e-70,"0","Tubb4b"
4.05141178209406e-75,0.612347430601939,0.674,0.482,1.30799829384907e-70,"0","Ywhae"
1.81904860749291e-74,0.851335560031661,0.394,0.217,5.87279842929085e-70,"0","Nampt"
2.6031840424291e-74,0.888083958846723,0.351,0.184,8.40437968098236e-70,"0","Map4"
8.01770654098885e-74,0.945548190651784,0.463,0.287,2.58851655675825e-69,"0","Casp4"
1.62149352399425e-73,0.358911182778679,0.886,0.804,5.23499184221545e-69,"0","H2-D1"
6.36997321907984e-73,0.597989911513211,0.726,0.562,2.05654585377993e-68,"0","Rap1b"
8.57430932945159e-73,0.653745502846695,0.577,0.38,2.76821576701345e-68,"0","Qk"
9.91440513837951e-73,0.791067470893172,0.481,0.299,3.20086569892583e-68,"0","Nop58"
1.08479294280976e-72,0.83195144221883,0.351,0.185,3.50225401586131e-68,"0","Cr1l"
1.49758224555751e-72,0.768622203634234,0.46,0.275,4.83494427978244e-68,"0","Txnrd1"
3.92474391241105e-72,0.973966202439819,0.351,0.188,1.26710357212191e-67,"0","Tor1aip2"
5.11195372725121e-72,0.713464685711504,0.306,0.146,1.65039426084305e-67,"0","Gcnt2"
1.01358560110654e-71,0.995565379568795,0.383,0.214,3.27236111317248e-67,"0","Slc39a1"
1.14831496247845e-71,0.798142534950616,0.441,0.259,3.70733485636168e-67,"0","Xiap"
1.7523088680977e-71,0.366561230872851,0.949,0.885,5.65732918065341e-67,"0","Rps14"
5.78092842247518e-71,0.986620384533941,0.272,0.127,1.86637274119611e-66,"0","Hspa2"
1.70125129983915e-70,0.520218941262965,0.695,0.504,5.4924898215307e-66,"0","Cd47"
1.86032066528322e-70,0.785885372274263,0.372,0.203,6.00604526786688e-66,"0","Fcho2"
5.94533856662998e-70,0.528677435045292,0.713,0.537,1.91945255623649e-65,"0","Hnrnpf"
1.4787266501639e-69,0.279351068952368,0.656,0.437,4.77406899005414e-65,"0","Dnajb1"
2.10335838483911e-69,1.04455978997041,0.269,0.127,6.79069254545306e-65,"0","Tnfrsf12a"
4.39413934673422e-69,0.345951111886504,0.304,0.139,1.41864788809314e-64,"0","Gimap4"
1.26379472887481e-68,1.07465188196313,0.252,0.116,4.08016128217233e-64,"0","Msrb3"
2.62620030044393e-68,0.58666280433083,0.324,0.16,8.47868766998324e-64,"0","Orai1"
5.74690206653128e-68,1.0669107140533,0.284,0.138,1.85538733217962e-63,"0","Cdc42bpa"
6.69414018271932e-68,1.10214821797017,0.25,0.118,2.16120315799093e-63,"0","Mrpl17"
7.93780216952078e-68,0.6408964910112,0.482,0.297,2.56271943042978e-63,"0","Cyb5r3"
1.13222842248407e-67,1.13313473248803,0.292,0.149,3.65539946198983e-63,"0","Ralgds"
1.83051599702804e-67,0.628340457776996,0.622,0.439,5.90982089640502e-63,"0","Atp5j"
